title,title_furigana,title_en
小早川伸木の恋,こばやかわのぶきのこい,Nobuki Kobayakawa's Love
小林が可愛すぎてツライっ!!,こばやしがかわいすぎてつらいっ,Kobayashi ga kawaisugite tsurai
小林さんちのメイドラゴン,こばやしさんちのめいどらごん,The maid dragon of Kobayashi-san (Kobayashi-san chi no meidoragon)
小林少年と不逞の怪人,こばやししょうねんとふていのかいじん,Kobayashi Shonen to Futei no Kaijin
こはるの日々,こはるのひび,Koharu's daily life
こはるびより (みづきたけひと),Koharubiyori,
こはる日和。 (ねこうめ),こはるびより ねこうめ,Koharubiyori (Nekoume)
小春日和 (矢萩隼人×ひらけい),こはるびより やはぎはやと ひらけい,Koharu Biyori Yahagihayato Hiraikei
ゴハンスキー(ゴハンフツー),Gohansky,
珈琲時間,こーひーじかん,Coffee Jikan
コーヒーもう一杯,こーひーもういっぱい,Coffee Mou Ippai
五百羅漢,ごひゃくらかん,Gohyaku Rakan
コープスパーティー BloodCovered,こーぷすぱーてぃー,Corpse Party -BloodCovered-
ゴブリン公爵,ごぶりんこうしゃく,Gobrin Kousyaku
ゴブリンスレイヤー,GOBLIN SLAYER!,
Go!プリンセスプリキュア,ごーぷりんせすぷりきゅあ,Go! Princess Precure
5分後の世界,ごふんごのせかい,Go fun go no sekai
ごほうびごはん,Gohoubi Gohan,
コーポ失楽園,こーぽしつらくえん,Corpo shitsurakuen
コボちゃん,Kobo chan,
こぼれる月,こぼれるつき,Moon Overlowing
駒が舞う,こまがまう,Koma ga mau
COMAGOMA,こまごま,Coma Goma
コマコマ,KOMA-KOMA,
コマツ岬の生活,こまつみさきのせいかつ,Komatsu Misaki no Seikatsu
ゴーマニズム宣言,ごーまにずむせんげん,Gomanizumu Sengen
駒ひびき,こまひびき,Koma hibiki
こまみたま,KOMAMITAMA,
コマンダー0,こまんだーぜろ,Commander 0
コマンドJ,こまんどじぇい,Command J
コミカプ,Comic couple,
古見さんは、コミュ症です。,こみさんはこみゅしょうです,Komi san ha Komyushou Desu
コミックいわて,COMIC IWATE,
コミックいわて2,こみっくいわて2,Comic Iwate 2
こみっくがーるず,Comic girls,
コミック昭和史,こみっくしょうわし,History of the Showa era of comic
こみっく☆すたじお,こみっくすたじお,Comics Studio
コミック スペクトラルフォース,Comic Spectral Force,
コミックとり漫,こみっくとりまん,Comic Tori Man
コミック ハダカの美奈子,こみっくはだかのみなこ,Comic Hadaka no Minako
こみっくパーティー,Comic Party,
コミック星新一,こみっくほししんいち,Comic Hoshi Shinichi
コミックホームレス中学生,こみっくほーむれすちゅうがくせい,Comic Homeless Tyuugakusei
コミックマスターJ,こみっくますたーじぇい,COMIC MASTER J
小光先生の次回作にご期待ください。,こみつせんせいのじかいさくにごきたいください,Komitsu Sensei No Jikaisaku Ni Gokitai Kudasai
ゴミムシくん,Gomimushi-kun,
コメットさん,Comet-san,
ごめんあそばせ,Gomenasobase,
ごめんねママ,Gomenne mama,
小森さんは断れない!,こもりさんはことわれない,Komori-san wa kotowarenai!
こもりちゃんはヤる気を出せ,こもりちゃんはやるきをだせ,Komori-chan wa yaruki o dase
こもれびの国,こもれびのくに,Komorebi no kuni
こもれ陽の下で…,こもれびのしたで,Komorebi no shitade...
こよみちゃん,Koyomi-chan,
コラソン サッカー魂,こらそんさっかーだましい,Corazon soccer spirit
コラープス,Collapse,
コリア驚いた!韓国から見たニッポン,こりあおどろいたかんこくからみたにっぽん,Korea Odoroita Kankoku Kara Mita Nippon
ゴリえんちょう物語,ごりえんちょうものがたり,Gori encho monogatari
ゴリ押し成就ドラマジ!?,ごりおしじょうじゅどらまじ,Gorioshi jouju doramaji
ゴリポン君,ごりぽんくん,Goriponkun
小料理みな子,こりょうりみなこ,KOARYOURIMINAKO
ゴリラーマン,The Gorilla Man,a man called Gorilla-man
ゴルゴ13,ごるごさーてぃーん,Golgo 13
ゴルディアス,TheGordhionKey,
Goal Den Age,ごーるでんえいじ,Goal Den Age
GOLDEN★AGE (ゴールデンエイジ),ごーるでんえいじ さむかわかずゆき,GOLDEN AGE
ゴールデンカムイ,Golden Kamuy,
ゴールデンゴールド,Golden gold,
ゴールデンタイム,Golden time,
ゴールデン・デイズ,Golden days,
GOLDEN BOY,ごーるでんぼーい,GOLDEN BOY
GOLDEN BOY II〜さすらいのお勉強野郎 芸能界大暴れ編〜,ごーるでんぼーい2 さすらいのおべんきょうやろう げいのうかいおおあばれへん,GOLDEN BOY II
Golden Ball 女子高生GM山岸四季の挑戦,ごーるでんぼーる じょしこうせいじぇねらるまねーじゃーやまぎししきのちょうせん,Golden Ball Highschool girl GM Yamagishi Shiki Challenge
ゴールデンラッキー,Golden lucky,
ゴルドオ,GOLDOH,
コールド・ケース,Cold Case,
GOLD PANTHERS (ゴールドパンサーズ),ごーるどぱんさーず,GOLD PANTHERS
COLD RUSH,こーるど らっしゅ,COLD RUSH
GOLDRUSH!,ごーるどらっしゅ,GOLDRUSH!
ゴルフ13,ごるふさーてぃーん,Golf13
ゴール!嵐,ごーる らん,Goal! Run
これからコンバット,From now on Combat,
これが私の御主人様,これがわたしのごしゅじんさま,Kore ga Watashi no Goshujin-sama (He is my master)
コレクター・ユイ(麻宮騎亜版),Corrector Yui(Asamiya Kia),
コレクター・ユイ(岡本慶子版),Corrector Yui (Okamoto Keiko),
これでおわりです。,Korede Owari desu,
これでも奥様,これでもおくさま,KOREDEMOOKUSAMA
これは恋のはなし,これはこいのはなし,Kore ha koi no hanashi
ゴーレムハーツ,Golem Hearts,
ころがし涼太,ころがしりょうた,Korogashi Ryouta
コロコロ創刊伝説,ころころそうかんでんせつ,Corocoro soukan legend
コロコロまんがアカデミー,Corocoro manga academy,
殺さざる者、生くべからず,ころさざるもの いくべからず,Korosazaru Mono Ikubekarazu
殺し屋1,ころしや1,Koroshiya1
殺し屋さん,ころしやさん,Koroshiya san
殺し屋ジョージ,ころしやじょーじ,Koroshiya George
殺し屋麺吉,ころしやめんきち,Koroshiya Menkichi
ころすけの橋,ころすけのはし,Korosuke no hashi
ゴロセウム,Goroseum,
コロッケ!,CROKET,
コロッケ定食,ころっけていしょく,Korokke teishoku
Colossus Order(コロッサスオーダー),ころっさすおーだー,Colossus Order
ゴロロ,Gororo,
Golondrina ゴロンドリーナ,ごろんどりーな,Golondrina
COWA!,こわ,COWA!
こわしや我聞,こわしやがもん,Kowashiya Gamon (GAMON THE DEMOLITIONMAN)
解体屋ゲン,こわしやげん,Kowashiya Gen
こわれたてのレディオ,Kowaretate no Radio,
壊れた仏像直しマス。,こわれたぶつぞうなおします,Kowareta Butsuzou Naoshimasu
壊れていてもかまいません,こわれていてもかまいません,Kowareteitemokamaimasen
ゴン,GON,
コングルGood,こんぐるぐー,KonguruGood
混淆世界ボルドー,こんこうせかいぼるどー,Mixturea World Boldor
金剛番長,こんごうばんちょう,Kongou banchou
こんこんちきち,KON KON CHIKICHI,
コンシェルジュ,Concierge,
金色のガッシュ!!,こんじきのがっしゅ,Zatch Bell! (Konjiki no Gash!!)
金色のガッシュベル!!,こんじきのがっしゅべる,"Golden Gash Bell!! (Konjiki no Gash Bell!!, Zatch Bell!)"
混セでSHOWTIME,こんせでしょうたいむ,Kon se de SHOWTIME
GONTA!,ごんた,GONTA!
コントラクト・キラー,Contact killer,
紺田照の合法レシピ,こんだてるのごうほうれしぴ,Konda Teru no Gouhou recipe
ゴンちゃん,Gonchan,
ゴンちゃん (かまちよしろう),Gon chan Ver Yoshirou Kamachi,
昆虫惑星 (SF傑作選),こんちゅうわくせい,INSECT PLANET (KONCHUU WAKUSEI)
コンデ・コマ,Konde koma,
神力契約者M&Y (コントラクターM&Y),こんとらくたーえむあんどわい,Contractor M&amp;Y
こんどる♪,こんどる,Kondoru
こんな編集者と寝てはいけない,こんなへんしゅうしゃとねてはいけない,Konna Henshuusha to Nete wa Ikenai
紺野さんと遊ぼう,こんのさんとあそぼう,Konno san to Asobou
コンパイラ,Compiler,
魂魄巡礼,こんぱくじゅんれい,Ghost pilgrimage
コンバット★ハイスクール,こんばっとはいすくーる,COMBAT HIGHSCHOOL
コンビニお嬢さま,こんびにおじょうさま,She likes the convenience store!
コンビニ暮らしの神子上先輩,こんびにぐらしのみこがみせんぱい,Conveni gurashi no Mikogami senpai
コンビニ番長,こんびにばんちょう,Convenience store Bancho
コンビニぶんぶん,Convenience store Bun Bun,
コンビにまりあ,Convini Maria,
コンプレックス・エイジ,Complex Age,
コンプレックス・パンチ,Complex Punch,
紺碧の艦隊,こんぺきのかんたい,Azure fleet
紺碧のプリズナー,こんぺきのぷりずなー,Konpeki no Prisoner
コンポラキッド,COMPORA KID,
コンポラ先生,こんぽらせんせい,COMPORA
今夜は月が綺麗ですが、とりあえず死ね,こんやはつきがきれいですがとりあえずしね,Konya wa Tsuki ga Kirei Desuga Toriaezu Shine
